"years","sentences","sentences_full","polarity"
1975," vi må i den forbindelse være opmærksomme på at der består en nøje sammenhæng mellem den rige verdens økonomiske vanskeligheder og u landenes problemer"," vi må i den forbindelse være opmærksomme på, at der består en nøje sammenhæng mellem den rige verdens økonomiske vanskeligheder og u landenes problemer",0.625
1975," det er vigtigere end nogensinde at vi vedstår vore forpligtelser som europæisk land med frie traditioner både i de forenede nationer i nato og i de europæiske fællesskaber men også under de mere hjemlige forhold og i det nordiske samarbejde"," det er vigtigere end nogensinde, at vi vedstår vore forpligtelser som europæisk land med frie traditioner, både i de forenede nationer, i nato og i de europæiske fællesskaber men også under de mere hjemlige forhold og i det nordiske samarbejde",0
1975," prins henrik og jeg vil altid huske 1975 som det år der igen bragte os til grønland"," prins henrik og jeg vil altid huske 1975 som det år, der igen bragte os til grønland",0
1975," gensynet blev en stor oplevelse for os begge og den varme og venlighed vi mødte overalt er gået os til hjertet"," gensynet blev en stor oplevelse for os begge, og den varme og venlighed, vi mødte overalt, er gået os til hjertet",2
1975," i grønland går udviklingen så hurtigt at meget var forandret på de få år siden vort forrige besøg men den største glæde var det at se hvordan fortrøstning mod og god vilje prægede alle"," i grønland går udviklingen så hurtigt, at meget var forandret på de få år siden vort forrige besøg, men den største glæde var det at se, hvordan fortrøstning, mod og god vilje prægede alle",2.86601307189542
1975," det er mit håb for grønland at netop disse gode egenskaber må være til stede i rigt mål både i dagligdagens mangeartede problemer og under arbejdet i hjemmestyrekommissionen"," det er mit håb for grønland, at netop disse gode egenskaber må være til stede i rigt mål, både i dagligdagens mangeartede problemer og under arbejdet i hjemmestyrekommissionen",2.34267912772586
1975," prins henrik og jeg sender varme nytårsønsker og en tak af hjertet til alle i grønland"," prins henrik og jeg sender varme nytårsønsker og en tak af hjertet til alle i grønland",2
1975," min moder dronning ingrid oplevede et hjerteligt og festligt gensyn med færøerne ved kirkeindvielsen i sommer og har bedt mig føje sin hilsen og tak til prins henriks og mine ønsker om godt nytår for alle på færøerne"," min moder dronning ingrid oplevede et hjerteligt og festligt gensyn med færøerne ved kirkeindvielsen i sommer og har bedt mig føje sin hilsen og tak til prins henriks og mine ønsker om godt nytår for alle på færøerne",1.22923588039867
1975," det er en årlig glæde for mig på denne aften at kunne bringe min mands min families og min egen tak alle i danmark for året der er gået"," det er en årlig glæde for mig på denne aften at kunne bringe min mands, min families og min egen tak alle i danmark for året, der er gået",2.69230769230769
1975," vi møder daglig så megen åbenhed og venlighed at det gør vor tilværelse rigere og bekræfter for os at vi har en opgave med vort liv"," vi møder daglig så megen åbenhed og venlighed, at det gør vor tilværelse rigere og bekræfter for os, at vi har en opgave med vort liv",1.88888888888889
1975," jeg bringer en tak for god og trofast tjeneste til alle i vort lands forsvar og politi og til de mange som både hjemme og ude gør en indsats til gavn for danmark"," jeg bringer en tak for god og trofast tjeneste til alle i vort lands forsvar og politi og til de mange, som både hjemme og ude gør en indsats til gavn for danmark",2.21645021645022
1975," en særlig nytårshilsen sender jeg også til vore søfolk og til alle der på årets sidste aften må være uden deres familie og deres kære"," en særlig nytårshilsen sender jeg også til vore søfolk og til alle, der på årets sidste aften må være uden deres familie og deres kære",1
1975," til dem der har oplevet mange mange årsskifter som måske med særlig vemod må se endnu et år forsvinde sender jeg en hilsen og ønsket om at dette år også for dem må få en mening og blive til glæde"," til dem, der har oplevet mange, mange årsskifter, som måske med særlig vemod må se endnu et år forsvinde, sender jeg en hilsen og ønsket om, at dette år også for dem må få en mening og blive til glæde",0.659574468085106
1975," der er mange for hvem det må falde tungt at fejre nytår"," der er mange, for hvem det må falde tungt at fejre nytår",0.0155440414507772
1975," de der er syge og de for hvem spørgsmålet om at få eller beholde et arbejde overskygger alle andre problemer til dem går også en særlig hilsen med ønsket om at det ny år må bringe dem den gode lykke tilbage"," de, der er syge, og de, for hvem spørgsmålet om at få eller beholde et arbejde overskygger alle andre problemer til dem går også en særlig hilsen med ønsket om, at det ny år må bringe dem den gode lykke tilbage",0.704918032786885
1975," det er aften årets sidste men nytårsmorgen er hele årets morgen derfor vil jeg ønske alle et glædeligt nytår med ordene fra den gamle morgensang gud give os lykke og gode råd sin nådes lys os tilsende"," det er aften, årets sidste, men nytårsmorgen er hele årets morgen derfor vil jeg ønske alle et glædeligt nytår med ordene fra den gamle morgensang gud give os lykke og gode råd, sin nådes lys os tilsende",1.54450867052023
1975," gud bevare danmark"," gud bevare danmark",1.56637168141593
1976,"den 31","den 31",0
1976," december er en underlig dato"," december er en underlig dato",0
1976," der er ingen forskel på i aften og alle andre vinteraftener men i denne nat skal december blive til januar og her siger vi så farvel til det gamle år og byder det nye velkommen"," der er ingen forskel på i aften og alle andre vinteraftener, men i denne nat skal december blive til januar, og her siger vi så farvel til det gamle år og byder det nye velkommen",2
1976," for hver eneste af os har året haft sit eget ansigt med glæder og sorger nogle som var helt vore egne andre som vi har kunnet dele med hinanden"," for hver eneste af os har året haft sit eget ansigt med glæder og sorger, nogle som var helt vore egne, andre som vi har kunnet dele med hinanden",3
1976," danmark har lagt endnu et år til sin tusindårige historie og vi har oplevet endnu et år i frihed og fred"," danmark har lagt endnu et år til sin tusindårige historie, og vi har oplevet endnu et år i frihed og fred",1.875
1976," dog er det ikke kun for de lyse minder vi vil huske 1976 for arbejdsløshed og økonomisk usikkerhed har ramt mange og den økonomiske krise præger endnu vort land og synes ikke at skulle være så kortvarig som man først antog"," dog er det ikke kun for de lyse minder, vi vil huske 1976, for arbejdsløshed og økonomisk usikkerhed har ramt mange, og den økonomiske krise præger endnu vort land og synes ikke at skulle være så kortvarig, som man først antog",-0.58659217877095
1976," det kan ikke undgå at påvirke de forventninger vi stiller til det nye år"," det kan ikke undgå at påvirke de forventninger, vi stiller til det nye år",-1
1976," meget af hvad der skal ske i 1977 afhænger af andre end os selv det ved vi godt for begivenhederne ude i verden har alle deres virkning også hos os som ringe i vandet spreder de sig og når ud til de fjerneste afkroge men uendelig meget afhænger af os selv af enhver især"," meget af, hvad der skal ske i 1977 afhænger af andre end os selv, det ved vi godt, for begivenhederne ude i verden har alle deres virkning også hos os som ringe i vandet spreder de sig og når ud til de fjerneste afkroge, men uendelig meget afhænger af os selv, af enhver især",-0.416666666666667
1976," vi er jo helt i hinandens vold ikke blot i vort hjem og blandt vore venner men også hvor vi arbejder og færdes blandt andre mennesker der er nogen der engang har sagt at vi har hinandens skæbne i vor hånd"," vi er jo helt i hinandens vold, ikke blot i vort hjem og blandt vore venner, men også hvor vi arbejder og færdes blandt andre mennesker der er nogen, der engang har sagt, at vi har hinandens skæbne i vor hånd",2.43820224719101
1976," det kan lyde tungt og højtideligt men rigtigt er det jo at vi bliver gladere når vi møder glade mennesker og at en dag kan virke endnu mere grå og nedslående hvis vi har set lutter triste ansigter"," det kan lyde tungt og højtideligt, men rigtigt er det jo, at vi bliver gladere, når vi møder glade mennesker, og at en dag kan virke endnu mere grå og nedslående, hvis vi har set lutter triste ansigter",0.0222222222222222
1976," ikke mindst kan vi få en ganske forfærdende indflydelse på hinandens ve og vel ved vor færden i trafikken der har vi ansvar for hinanden så det forslår men det gælder som i alle andre forhold at vor egoisme oftest er den største fare"," ikke mindst kan vi få en ganske forfærdende indflydelse på hinandens ve og vel ved vor færden i trafikken der har vi ansvar for hinanden, så det forslår, men det gælder som i alle andre forhold, at vor egoisme oftest er den største fare",-1.31447587354409
1976," hvad jager vi dog efter er det lykken den har endnu ingen fanget ved kun at tænke på sig selv den smutter fra os hvis vi tror vi kan gribe den uden at dele den med andre ja uden at det først og fremmest er de andres lykke vi vil"," hvad jager vi dog efter er det lykken den har endnu ingen fanget ved kun at tænke på sig selv, den smutter fra os, hvis vi tror, vi kan gribe den uden at dele den med andre ja, uden at det først og fremmest er de andres lykke, vi vil",0.426136363636364
1976," gælder dette blandt os selv i vort eget land gælder det i lige så høj grad mellem nationerne"," gælder dette blandt os selv i vort eget land, gælder det i lige så høj grad mellem nationerne",0
1976," den tredje verden eller udviklingslandene kæmper for bedre økonomiske vilkår og ser ikke uden en vis bitterhed på den meget store del af kagen som den privilegerede verden råder over"," den tredje verden eller udviklingslandene kæmper for bedre økonomiske vilkår og ser ikke uden en vis bitterhed på den meget store del af kagen, som den privilegerede verden råder over",1.47476525821596
